AssetCode,MonthID,Amount
avf75219,202406,652870.26
corr22209,202410,1100141.43
avpf30318,202406,158004.36
corlo85704,202410,498097.32
bat2b30339,202403,504254.29
bat1b30339,202401,391652.21
puret78261,202402,576869.04
eccoo32806,202404,571611.05
corbawarba33764,202409,884269.37
uncbre228262,202411,448016.79
corontheriv83712,202403,409332.89
belv75025,202401,1073669.50
bowbbre233616,202501,1076295.84
lakgpbre280239,202411,795335.11
shend30324,202502,534135.97
corprovitp76015,202402,768071.51
corwn37209,202403,754583.30
corrn260654,202501,0.00
avscr77584,202407,524761.60
corontheriv83712,202406,407962.24
avf75219,202412,622580.99
corpc22202,202409,1103455.13
islcbre33615,202403,689604.93
villp1oef30080,202408,523973.94
cor2580534,202501,425923.65
harlhbre232707,202409,669736.19
cormlc75204,202502,0.00
attm30092,202407,412005.07
brisoef75056,202501,463948.24
hil30342,202405,532038.71
dismvbre285209,202402,614976.89
jamsbre30043,202406,646500.64
corpc22202,202502,1172150.59
copscbre77041,202407,535282.05
jefc43004,202411,319404.77
adwg32821,202501,724942.58
chh37013,202411,389846.59
founHMC76039,202406,398584.44
corwn37209,202402,744543.25
sovpr75035,202402,599461.55
corp30342,202412,231183.52
cormc28262,202411,462174.75
olean30329,202408,669977.55
dompp30326,202411,499449.10
corrosscpCOMM22209,202404,10170.87
corrosscp22209,202412,1366528.93
legpt77084,202405,330289.80
bracm78209,202402,456540.35
corci34787,202406,698243.72
corml75204,202405,643502.21
watecbre230062,202407,865230.15
corscottm85259,202404,264813.53
bat1b30339,202411,394005.42
cor2580534,202408,436861.72
Corb85016,202501,655885.58
stonbcHL76039,202404,772384.75
aurfrbre227614,202403,413878.11
corgv80249,202401,566755.92
corpn280915,202501,297962.76
cor2580534,202412,426318.45
corr22209,202502,1140102.68
arlingapt22209,202404,91654.02
allllbre32714,202406,949668.40
sunri85704,202502,397621.55
arlingapt22209,202408,248005.12
colpo80206,202408,384631.05
corar85042,202502,320972.33
corrockrim80919,202403,156409.90
venr77469,202405,421687.06
corpn280915,202408,291794.07
15777qoef75001,202401,620045.66
5thous75244,202402,536510.93
flatwhbre78245,202407,298488.10
corco34747,202402,606749.07
cororoy75063,202408,779222.12
corpc30342,202404,294185.18
dechighlands,202404,697094.79
corrockrim80919,202409,196977.30
purlv75039,202412,534625.95
bat2b30339,202402,505939.47
corub30342,202404,300222.03
corsf33619,202407,578259.32
avpfccbre76137,202501,330164.67
balof80205,202406,656588.57
corwpwarba33401,202501,642432.01
attbre30022,202403,490351.78
sovbbre28262,202412,371206.42
corwbbre233437,202403,575518.69
broadwcHL77573,202402,499968.87
corga33782,202402,610942.80
corjp32822,202404,639396.67
lantcB75013,202406,467108.60
ams75034,202401,608758.86
villp1oef30080,202412,506124.70
corri33578,202401,322107.10
covccbre80231,202409,716758.92
corrosscp22209,202411,1390793.84
porpgs233409,202402,821185.22
cororTL27612,202502,319396.86
broadwcHL77573,202411,503468.19
avps30318,202406,135008.36
Corb85016,202412,653080.55
corlc85718,202501,1140767.42
av27604,202403,489671.75
bat2b30339,202501,474113.03
corr78730,202411,717036.94
covccbre80231,202408,731715.66
estspmbre278748,202411,607260.61
aurfrbre227614,202406,421987.90
corhc33025,202410,588150.57
copscbre77041,202408,545731.47
havr34747,202410,554236.06
cortv30106,202401,422353.16
corsv75035,202407,511153.54
esttaara80234,202501,880860.23
corsk233177,202403,504538.87
corna43054,202401,306889.78
corna43054,202410,317951.21
garvbre75287,202407,760449.70
porpgs133409,202502,908215.81
villp3oef30080,202409,688554.39
avpfccbre76137,202409,342647.78
sunr43219,202401,271177.15
kinco33186,202406,990931.44
cornona32832,202407,734793.25
corrosscpCOMM22209,202403,10170.88
dompp30326,202407,549949.64
corbs78744,202406,500923.94
cormckinney75201,202404,785081.93
sanbcbre85226,202402,391527.63
corho33020,202412,776305.32
corgv80249,202411,555351.68
corsk233177,202412,488822.23
islcbre33615,202404,688330.00
artp75034,202412,533926.63
atra80021,202403,479613.59
cosaoef233782,202411,379379.44
corse28203,202403,588642.90
parlcbre33615,202401,396457.43
cormilld155415,202501,529817.86
corrn260654,202412,0.00
jamsbre30043,202403,651492.05
mintui280246,202408,423827.50
corwvill175204,202406,527949.20
resal43110,202404,480943.33
peypa43026,202501,180979.98
covri80233,202412,349334.96
corhp85233,202407,651674.67
corco34747,202401,547135.54
barmlbre32703,202407,1131453.94
corsv75035,202403,503155.19
corho33020,202501,745012.54
corch80203,202407,390442.53
cosa33782,202407,618539.83
emepa43081,202401,315556.35
norsu43074,202501,364410.40
powgr43065,202411,564408.11
dechighlands,202401,700929.36
spc30092,202411,313103.79
3131oef30033,202412,389096.97
corasRH75002,202403,757882.24
cors30350,202409,385153.46
ridvoef76116,202404,379056.62
estspmbre278748,202405,634493.97
poinoef28217,202502,439132.47
stonbcHL76039,202502,751683.86
CorcM27519,202410,315031.02
corjp32822,202408,611555.97
huncoef28262,202407,376992.77
greho43016,202501,212617.41
copscbre77041,202411,534673.18
stonvrcbre75063,202404,402479.73
ridvoef76116,202408,374178.94
cormc28262,202410,467539.43
pinuhHL85050,202406,490976.58
mintui180246,202406,290724.19
covccbre80231,202412,670661.89
corjp32822,202405,640677.19
cornd28210,202402,530853.72
cormidmia33137,202406,1134521.37
parlcbre33615,202404,390961.70
vizcbre77084,202403,438405.76
huncoef28262,202410,376721.74
coruptala32701,202411,556626.97
wrennl28216,202404,48413.98
avpf30318,202403,167876.47
attbre30022,202407,482944.11
maslcbre77407,202412,424263.15
corbc27701,202407,571576.96
coronponce30030,202502,451350.00
cormc28262,202407,463071.92
avscr77584,202403,503319.75
corci34787,202410,671914.84
corcg33896,202407,532781.99
cors75035,202401,193576.64
corbawarba33764,202405,880330.22
corlc75039,202411,665022.84
abbl43110,202407,257324.32
corhcoef34741,202403,524823.79
legpt77084,202404,316599.20
hungl76021,202410,305732.12
adwg32821,202412,701287.37
corjp32822,202401,624116.91
flatwhbre78245,202403,294237.83
corwvill275204,202405,-6156.75
barmlbre32703,202411,1072489.39
cornona32832,202411,761969.08
mintui180246,202412,268458.86
hampl33196,202404,629627.94
lakr43026,202501,183786.36
retbcbre33510,202401,599290.59
stonvrcbre75063,202411,390489.94
ech30030,202402,671931.22
parwa78216,202501,524779.40
berpnabre243054,202405,308822.29
norh77433,202501,549863.14
sunpo43074,202412,251883.14
corbc27617,202502,436385.26
atra80021,202406,505972.80
corwvill275204,202408,24662.00
corwi30004,202502,490920.68
gatplhmc33025,202401,624428.38
oveda32118,202406,287120.48
powgr43065,202408,552473.43
bat3b30339,202406,203981.23
corar85042,202404,342508.68
corr78730,202410,708555.26
cormlc75204,202409,-42857.46
citfoef80021,202502,444145.14
huncoef28262,202406,377552.71
corgv80249,202407,570615.23
cosa33782,202404,614449.71
tow2885016,202404,28409.64
on80920,202412,248904.87
corp30342,202405,241970.46
resal43110,202405,493947.50
corwpwarba33401,202409,612196.41
villp4oef30080,202409,1030194.87
astpoef30096,202410,448291.43
avps30318,202502,135100.28
chel8oef30096,202409,837419.50
sola27519,202410,403184.91
pasbc78738,202501,398049.14
corasRH75002,202404,767642.84
corontheriv83712,202402,393435.56
norh77433,202411,551145.74
coronponce30030,202412,437763.96
corrn160654,202406,508058.72
corpn280915,202411,305425.09
cords33444,202401,682336.13
corch80203,202410,372424.30
ech30030,202411,669870.05
ridvoef76116,202405,380310.83
Lagpa33196,202406,823174.32
mintui180246,202402,268710.08
covri80233,202409,391048.35
vishccbre75063,202402,765696.58
porpgs133409,202410,890278.40
av27604,202501,486409.80
cosaoef233782,202407,390206.10
presahB75093,202412,577205.47
corwe75229,202407,1060047.13
v627604,202401,481651.24
benb43004,202401,399363.92
puret78261,202406,596050.19
avpfccbre76137,202412,331110.67
coraddass30350,202401,305807.71
corrn260654,202409,-759.00
avps30318,202409,134162.89
sunri85704,202501,389866.99
pinuhHL85050,202402,497137.99
corww33578,202502,318413.34
hofbb76126,202411,368069.03
norsu43074,202409,378619.94
corr22209,202404,1054238.06
cormd77004,202410,685668.29
garvbre75287,202411,735455.95
arlingapt22209,202407,10943.58
inkwg77084,202410,449668.00
exchnhyld30341,202405,774720.82
tow2885016,202407,37061.80
attm30092,202406,410252.85
corb280226,202412,562242.68
corr78730,202401,716244.64
corsk33177,202406,1012982.42
corp30342,202408,234854.73
brook43068,202410,259878.32
vers32771,202406,602535.13
porpgs233409,202406,843079.81
astpoef30096,202407,451823.29
corsf33619,202403,574000.70
corbc27617,202401,318297.98
peypa43026,202412,179604.67
hofbb76126,202408,321674.00
corrockrim80919,202502,202194.18
vizcbre77084,202402,429095.97
corbc27701,202406,556141.07
luxscr77584,202404,615564.89
attm30092,202403,415682.92
v627604,202502,449917.16
corbs78744,202403,504837.73
estspmbre278748,202401,643697.83
cororoy75063,202501,769396.42
cororoy75063,202411,777796.96
eccoo32806,202403,569608.04
citfoef80021,202501,435515.53
corml75204,202406,665041.68
attfm75201,202402,383208.41
balof80205,202502,593167.27
corsm83642,202407,517492.66
coronponce30030,202409,429451.58
corpn80917,202401,471435.68
lantcB75013,202409,469201.17
villp3oef30080,202406,704304.97
cortm83642,202404,582810.70
bracm78209,202403,458343.24
corsc85750,202405,262117.29
parwa78216,202412,517079.83
hampl33196,202407,670437.48
norh77433,202412,564394.55
regoef28211,202411,235346.09
cors30350,202405,382413.16
stonvrcbre75063,202408,396426.02
bowbbre233616,202412,1064992.83
dismvbre285209,202412,570151.97
3131oef30033,202501,395470.17
corub30342,202407,279451.91
echl30092,202402,511847.58
cormd77004,202409,682131.10
cortlm32746,202403,449299.90
stratpcr75034,202411,385708.63
parcbre285016,202410,260394.73
corpc30342,202401,284778.65
5thous75244,202405,435709.94
3131oef30033,202405,412640.34
arlingapt22209,202411,352850.98
belv75025,202410,1056520.54
colpo80206,202411,356476.23
wrenn28216,202411,457333.80
echl30092,202401,513737.78
cosaoef233782,202408,388633.16
villp1oef30080,202501,502892.53
jefc43004,202410,323838.32
corct76123,202407,474999.48
corrosscpCOMM22209,202407,9662.63
corp885345,202501,573731.68
oveda32118,202402,281938.73
corbs78744,202407,508687.62
presfbre278240,202502,574174.55
parcbre285016,202411,261858.86
corpn80917,202404,458682.21
corci34787,202502,633085.12
corwvill275204,202409,0.00
sev30329,202410,531355.90
lints76021,202401,1348686.99
corsm83642,202411,536014.53
parcbre285016,202407,258246.70
villp4oef30080,202502,975419.35
sunpo43074,202409,242846.45
fosc76137,202403,593505.75
citfoef80021,202412,442004.33
uncbre228262,202408,441527.14
dompp30326,202408,549478.09
galcbre33615,202410,552646.85
chel8oef30096,202406,856331.06
aubg30312,202409,289732.62
mintui180246,202501,283169.97
hungl76021,202407,318213.17
porpgs233409,202403,828442.66
attfm75201,202403,387681.58
luxscr77584,202401,581358.29
CorcM27519,202407,308635.59
lake43147,202410,286402.25
corprovitp76015,202406,770998.25
hamrbre27713,202408,395679.48
corscottm85259,202410,284005.98
corlc75039,202407,685492.57
corrn160654,202407,520208.93
corlc85718,202409,1132836.38
cormd77004,202502,650063.72
corpc22202,202406,1071155.72
eccoo32806,202407,570499.48
sixty76116,202404,342491.47
casli85704,202407,220098.05
cords33444,202502,696177.75
cormilld155415,202502,539095.70
artp75034,202409,547550.45
corwn37209,202406,770238.94
cors30350,202412,377443.21
bowbnbre233616,202404,1284974.90
harlhbre232707,202502,650113.36
vishccbre75063,202405,749046.95
bat1b30339,202402,421127.48
attbre30022,202410,490384.16
watecbre230062,202411,846542.11
wrennl28216,202401,7758.00
sola27519,202411,390121.62
ves35205,202401,533317.94
fairfccbre76137,202407,366168.14
on80920,202501,248710.82
arrsbre285308,202501,632866.43
capcwbre228273,202404,404213.44
adwr75078,202401,517628.12
barmlbre32703,202404,1104955.05
alngbre75063,202410,988574.26
sovpr75035,202411,552436.40
resal43110,202401,487236.70
porpgs133409,202401,897488.05
pinuhHL85050,202403,501617.44
harlhbre232707,202406,681064.96
watbre278748,202405,497409.42
corch80203,202411,386146.68
avr30354,202407,233500.34
corwi30004,202403,505096.06
wrenn28216,202404,464397.27
ligw77064,202402,470230.83
sunri85704,202412,390467.47
corwbbre233437,202502,575340.39
cor2580534,202405,440227.92
virbre30033,202401,779576.12
vers32771,202402,588489.78
sovbbre28262,202411,382653.64
citfoef80021,202409,447673.09
bowbnbre233616,202407,1270944.78
corub33428,202502,1296808.92
cormlc75204,202412,0.00
avr30354,202406,242588.76
covccbre80231,202501,681568.21
cords33442,202402,523530.46
corwe75229,202404,1051041.08
cords33444,202411,685165.92
allllbre32714,202402,935858.16
jamsbre30043,202412,598336.10
alngbre75063,202411,964648.42
corr22209,202401,1064314.09
corsm85283,202405,696358.35
bowbbre233616,202409,1049928.15
exchnhyld30341,202409,746845.55
cormilld255415,202407,1055.70
corsb75035,202404,511545.48
corbs78744,202410,505889.56
granr80920,202502,646752.67
dowbe80226,202404,324532.83
ves35205,202402,531656.43
corsb75035,202403,533170.42
arbsbre27713,202401,481453.02
capcwbre228273,202408,407788.75
Corb85016,202502,656769.70
sev30329,202407,558626.53
norsu43074,202412,371052.65
porpgs133409,202404,886384.29
echl30092,202405,515083.86
presfbre278240,202404,576957.99
corsm85283,202404,685832.99
corml75204,202409,615193.39
esttaara80234,202502,874882.90
ams75034,202408,621217.75
atra80021,202407,501115.54
jefc43004,202407,306553.74
corhiTL27519,202403,455883.82
corsf33619,202410,549452.17
parbre2830076,202502,1026857.08
bracm78209,202406,455733.60
praircv75080,202502,849888.69
sovc77494,202411,507541.94
maslcbre77407,202501,427215.24
corrockrim80919,202501,197883.58
corsk233177,202501,484677.21
covbbbre33716,202402,762039.48
fairfccbre76137,202403,363431.29
villp2oef30080,202401,335333.57
corsc85750,202401,248507.87
avpf30318,202402,187013.45
sovbbre28262,202501,383867.61
corp885345,202412,548269.54
lakgpbre280239,202408,835281.45
granr80920,202404,631568.79
bat2b30339,202412,467151.66
regoef28211,202407,250572.09
exchnhyld30341,202406,774605.42
corpn80917,202410,436483.25
copscbre77041,202404,524947.91
virbre30033,202402,769410.63
flatwhbre78245,202404,297544.41
abbl43110,202408,261799.34
corp30342,202501,232717.49
corlo85704,202411,490081.38
cornd28210,202403,537249.78
corhcoef34741,202407,504153.44
arrsbre285308,202502,653338.38
corho33020,202502,761721.57
chel8oef30096,202402,878149.85
avpfccbre76137,202502,325858.70
islcbre33615,202502,672612.68
lints76021,202404,1366037.36
belv75025,202502,983014.47
on80920,202502,247816.54
wrenn28216,202408,473296.05
rialbre75010,202410,467769.84
corgv80249,202410,545711.14
inkwg77084,202406,452949.87
corpb30305,202409,261316.17
ams75034,202405,606335.11
sorpp27560,202401,421350.18
benb43004,202402,408531.76
corct76123,202404,511540.36
avf75219,202402,646431.66
casli85704,202406,223868.73
cortm83642,202502,580560.60
corlc85718,202412,1122689.92
cornd28210,202412,487601.71
cords33442,202412,505159.19
corbc27701,202403,576042.28
jeflbre230062,202407,578327.47
covbbbre33716,202411,740957.09
corp885345,202403,585655.53
corna43054,202411,320853.38
lake43147,202502,288612.48
pasbc78738,202412,415425.37
poinoef28217,202401,448911.43
courv85008,202501,614907.74
fosc76137,202406,609215.92
brook43068,202406,252323.39
corpc22202,202410,1056734.35
artp75034,202408,556401.30
pasbc78738,202409,406597.99
corww33578,202404,334921.82
lints76021,202408,1402908.91
corasRH75002,202407,778563.55
corga33782,202405,605313.09
abbl43110,202404,253554.58
presfbre278240,202401,577344.10
cortlm32746,202407,424988.20
coronponce30030,202501,451128.00
villp4oef30080,202410,1023304.53
corho33020,202409,830258.10
attp77581,202411,205890.00
corscottm85259,202502,307611.40
corscottm85259,202401,250268.54
balof80205,202409,621831.88
lexbre30004,202402,655930.57
wesls80124,202409,784897.05
olean30329,202501,612469.77
coralamst180223,202411,431236.27
villp2oef30080,202404,371894.71
aubg30312,202501,275318.68
becpbre75038,202404,636959.53
3131oef30033,202409,413886.69
corar78759,202407,525320.80
sunpo43074,202405,242733.68
brook43068,202403,248602.11
cororTL27612,202403,324973.78
corww33578,202401,317958.02
corch80203,202401,368359.67
corr78730,202502,706132.57
corbc27701,202410,559666.51
ves35205,202405,535860.01
casli85704,202410,230009.87
cornd28210,202406,512777.86
founHMC76039,202403,408609.16
courv85008,202409,617856.06
corsm83642,202408,524755.16
chel8oef30096,202405,861323.18
corwe75229,202408,1037501.14
corsk33177,202405,1005258.22
jeflbre230062,202410,541868.54
attfm75201,202406,404027.75
inkwg77084,202409,441065.75
jeflbre230062,202411,534331.13
dismvbre285209,202501,567792.75
lakr43026,202412,188939.49
attm30092,202410,411196.40
aubg30312,202412,280775.81
corsv75035,202406,509831.36
corf80020,202405,614099.96
corub30342,202411,284194.88
hamrbre27713,202407,395677.55
powgr43065,202404,561236.18
corwvill175204,202402,405882.31
regoef28211,202404,250703.50
cosaoef233782,202404,398155.74
coralamst180223,202410,438918.79
fairfccbre76137,202406,356725.58
corwvill175204,202409,532904.10
hil30342,202402,524445.35
sovbbre28262,202408,396585.01
cortm83642,202401,565733.27
lakr43026,202411,190394.93
coralamst180223,202407,453449.52
avr30354,202410,244124.14
spc30092,202501,320709.20
corwe75229,202411,1026755.37
cornona32832,202410,768761.45
av27604,202412,470793.44
founHMC76039,202407,415295.07
bowbnbre233616,202408,1322974.02
vishccbre75063,202401,758434.49
hil30342,202406,561438.06
stratpcr75034,202402,390624.32
tradw77064,202403,502912.74
cormilld155415,202409,523896.08
corbc27617,202404,315240.57
bowbnbre233616,202411,1331165.84
cororoy75063,202412,759747.49
hofbb76126,202407,311138.90
regoef28211,202408,255110.14
dismvbre285209,202408,601909.88
corcg33896,202408,544795.61
corml75204,202402,642096.70
corsc85750,202408,255750.36
corlc85718,202502,1159287.84
cords33442,202411,502059.64
attp77581,202407,209218.90
vilc77054,202405,446653.95
ams75034,202404,609996.58
attp77581,202410,204424.00
arbsbre27713,202405,476249.68
citfoef80021,202403,444081.63
15777qoef75001,202410,706469.93
aubg30312,202403,280579.12
colpo80206,202404,371785.95
mintui180246,202403,276503.60
bat3b30339,202402,186848.06
inkwg77084,202502,456546.98
corro77019,202411,438436.45
5thous75244,202401,521986.39
oveda32118,202403,284975.40
dismvbre285209,202411,554241.17
ligw77064,202403,473274.76
avscr77584,202404,500717.87
hamrbre27713,202404,386227.52
cor2580534,202409,429616.79
puret78261,202409,577179.37
lantcB75013,202410,467748.23
