AssetCode,MonthID,ActualAmount,BudgetAmount
corbc27617,202409,388136.98,506149.68
flatwhbre78245,202410,286338.49,320803.85
porpgs133409,202408,893857.56,910791.87
covbbbre33716,202412,739617.48,716546.94
dompp30326,202501,483541.70,483541.70
arbsbre27713,202502,446748.16,459927.42
sanbcbre85226,202503,408370.36,399093.79
vers32771,202407,586998.22,600998.62
astpoef30096,202502,435406.96,417971.62
corcg33896,202412,579318.93,631967.24
benb43004,202409,396751.57,420255.40
corcg33896,202406,500381.26,621844.35
corlc75039,202411,665022.84,695312.86
cormidmia33137,202410,1159086.82,1236771.98
v627604,202403,480343.22,494122.25
wrenn28216,202403,480170.84,474576.66
corub30342,202408,280844.25,298755.86
corco34747,202409,725190.92,0.00
corhcoef34741,202410,509848.46,510084.79
covccbre80231,202408,731715.66,700567.09
mintui280246,202502,403805.67,418229.92
cosaoef233782,202503,381625.67,386102.18
coruptala32701,202501,562733.91,562733.91
avf75219,202401,625644.51,661666.54
jamsbre30043,202405,635668.01,643942.78
corwn37209,202404,747737.85,813824.15
corwn37209,202410,788931.55,814100.64
lakr43026,202405,185665.63,188727.61
huncoef28262,202404,375962.72,392513.77
wrenn28216,202409,466783.84,477849.98
ech30030,202406,656319.30,711560.35
corrn260654,202401,0.00,0.00
maslcbre77407,202405,425019.01,432069.62
abbl43110,202406,254599.41,258017.27
fosc76137,202409,585950.05,1202536.64
cororoy75063,202412,759747.49,738883.19
cortv30106,202412,440002.59,460447.77
corpp85306,202403,615063.56,584531.56
corwbbre233437,202405,585318.84,570748.18
corbs78744,202408,497615.26,491856.77
courv85008,202502,602659.85,594711.51
corub30342,202411,284194.88,297076.16
sunr43219,202412,272431.44,278010.71
maslcbre77407,202411,419823.17,425023.36
adwr75078,202402,522590.94,584960.53
benb43004,202412,394306.02,422732.85
v627604,202409,448511.64,494316.89
barmlbre32703,202409,1110073.13,1104999.90
sunr43219,202409,263612.54,276275.70
huncoef28262,202503,344351.96,366601.17
regoef28211,202411,235346.09,259180.95
islcbre33615,202403,689604.93,691494.15
oveda32118,202503,269358.76,291687.28
copscbre77041,202402,523873.43,521327.14
adwg32821,202501,724942.58,745370.48
corsk33177,202403,1039269.89,1014091.32
cors30350,202502,357982.88,376443.44
cormc28262,202503,497077.15,466700.27
maslcbre77407,202408,427249.14,426357.62
ech30030,202409,622570.33,693042.17
cororoy75063,202409,803952.36,754598.62
ams75034,202501,572732.19,572732.19
garvbre75287,202501,731084.03,717553.92
corwbbre233437,202402,581671.49,560089.43
corp885345,202404,564658.23,601100.60
bowbbre233616,202502,1069861.25,1046143.17
corrockrim80919,202411,208219.46,220429.59
hamrbre27713,202411,366050.54,404835.65
becpbre75038,202502,623275.08,627083.45
corhc33025,202407,567633.23,582618.70
covbbbre33716,202502,735726.61,713015.88
hil30342,202502,501712.46,502007.12
fosc76137,202412,575093.02,1217459.60
echl30092,202403,516942.96,519501.08
havr34747,202403,577934.97,586248.11
corp885345,202407,564857.95,607546.46
v627604,202412,409504.63,493923.51
sunr43219,202406,270799.67,271076.09
barmlbre32703,202406,1118536.86,1117043.62
cords33444,202411,685165.92,714742.86
copscbre77041,202405,540268.17,519899.50
ech30030,202412,652988.36,674002.78
lantcB75013,202410,467748.23,463466.01
corlo85704,202502,462772.40,468323.12
regoef28211,202408,255110.14,260689.29
resal43110,202407,497146.63,501483.53
fairfccbre76137,202401,339964.37,359555.36
adwr75078,202411,537450.64,599673.97
corbawarba33764,202404,878712.54,0.00
parcbre285016,202410,260394.73,266042.49
adwg32821,202401,781404.22,770886.34
gatplhmc33025,202503,619928.45,638477.05
watecbre230062,202410,861448.45,887408.40
corar85042,202501,313824.89,313824.89
ridvoef76116,202403,374370.34,383988.03
cors30350,202402,386910.96,389124.27
sola27519,202408,397181.73,428595.13
avscr77584,202401,487291.30,501721.39
corpn280915,202401,99510.48,73279.00
avps30318,202412,135905.51,136926.00
broadwcHL77573,202412,495587.99,498348.96
3131oef30033,202407,413089.91,432336.07
sovc77494,202405,497052.52,507588.09
copscbre77041,202502,520373.92,537767.48
corrosscpCOMM22209,202501,0.00,0.00
corsc85750,202406,264850.81,261420.91
ams75034,202401,608758.86,617093.07
dismvbre285209,202402,614976.89,592031.60
corrosscp22209,202403,1287796.50,1566434.66
kinco33186,202401,969347.68,962177.88
estspmbre278748,202412,605436.28,683523.79
stonbcHL76039,202401,774675.92,761844.83
corch75056,202410,419004.76,518144.19
cortlm32746,202403,449299.90,445589.04
corhp85233,202501,639563.36,628026.08
corub33428,202401,1315578.23,1337387.77
corro77019,202410,436543.07,418412.00
allllbre32714,202408,925336.57,946270.00
corpc30342,202405,302278.25,305739.30
lake43147,202405,276505.54,289497.18
broadwcHL77573,202409,506310.35,497928.54
sovc77494,202402,506579.15,499999.26
ridvoef76116,202406,383315.94,390630.98
cor2580534,202407,451266.97,429169.76
lexbre30004,202503,646637.20,654073.40
watecbre230062,202407,865230.15,887370.26
cormc28262,202403,410371.93,523680.07
aurfrbre227614,202503,410390.03,408679.95
adwg32821,202404,777429.88,782172.65
greho43016,202402,205922.95,207380.35
astpoef30096,202410,448291.43,446497.57
covccbre80231,202502,690933.66,699388.04
corsk233177,202408,498426.85,493689.64
avr30354,202401,203152.18,209727.00
jefc43004,202407,306553.74,315991.89
mintui280246,202410,409049.49,433164.94
avps30318,202501,134301.95,134301.95
corub30342,202402,289271.74,300551.25
eccoo32806,202409,574292.38,585380.79
sunri85704,202408,397084.93,400607.51
sorpp27560,202404,428588.08,429445.36
wrenn28216,202503,465958.55,464991.27
jamsbre30043,202411,624347.13,619127.67
cormilld155415,202503,541606.47,545036.36
corsc85750,202412,254673.54,263473.16
mintui180246,202502,259693.50,262828.23
peypa43026,202402,180482.55,177489.72
corml75204,202407,682410.47,663885.31
greho43016,202407,207601.23,216237.24
powgr43065,202408,552473.43,561434.24
resal43110,202501,511162.46,511162.46
parbre2830076,202404,1009419.09,978522.36
corbs78744,202404,511677.77,503282.60
corrockrim80919,202408,208839.15,216255.98
attm30092,202403,415682.92,0.00
villp3oef30080,202404,707613.52,700461.35
cormlc75204,202502,0.00,0.00
cosa33782,202412,629501.45,636896.91
lakr43026,202402,179918.73,186161.32
corrockrim80919,202405,185916.42,191561.13
cornd28210,202501,487373.66,487373.66
corub30342,202405,295763.62,300522.34
parwa78216,202402,543451.95,535529.63
cormilld255415,202401,0.00,0.00
corpn280915,202403,144001.05,114892.00
corp30342,202502,225534.27,225714.16
sunpo43074,202502,244745.63,246349.43
lantcB75013,202401,473735.47,481247.08
aubg30312,202402,275220.81,252412.80
avscr77584,202403,503319.75,504816.82
regoef28211,202407,250572.09,260451.18
greho43016,202401,205830.76,206813.57
lantcB75013,202407,468121.98,472577.02
powgr43065,202411,564408.11,566890.11
covri80233,202502,360853.97,391219.55
powgr43065,202405,562704.43,560665.01
uncbre228262,202502,440475.06,428538.43
corcc75080,202401,724628.89,728026.58
peypa43026,202405,175767.26,179984.11
lake43147,202407,284169.96,288968.25
bracm78209,202403,458343.24,451760.76
villp3oef30080,202401,680642.01,692866.53
attm30092,202406,410252.85,0.00
lake43147,202410,286402.25,295511.19
corww33578,202501,321804.13,324581.47
corrockrim80919,202402,159928.81,164336.69
gatplhmc33025,202402,645205.15,0.00
parwa78216,202405,544106.76,530827.96
avpf30318,202503,162219.58,158582.71
avscr77584,202406,511440.45,507124.26
parcbre285016,202501,266169.14,266169.14
greho43016,202404,203651.35,209535.08
lantcB75013,202404,462702.88,479716.91
corrosscpCOMM22209,202410,0.00,0.00
corml75204,202503,638603.51,647066.30
sovpr75035,202503,554439.00,572033.55
sovc77494,202411,507541.94,516841.89
cosa33782,202502,617794.19,617902.24
corsm85283,202503,635242.48,687436.87
corhp85233,202412,646223.47,605132.82
arlingapt22209,202405,113588.79,627395.33
aubg30312,202408,273004.96,270075.56
attp77581,202409,205427.35,201710.17
bat2b30339,202410,475547.71,557178.42
coralamst180223,202502,444501.07,430232.50
sanbcbre85226,202406,390919.09,401995.50
corhp85233,202406,643749.47,626970.80
corpb30305,202502,283706.64,274139.07
corb280226,202503,540520.24,585446.67
founHMC76039,202402,409093.47,0.00
corn37209,202405,621555.80,657530.39
arlingapt22209,202411,352850.98,657027.58
sola27519,202502,396746.35,388145.59
stonbcHL76039,202410,760473.54,768200.12
presfbre278240,202405,585086.81,585190.19
cornl22202,202410,736186.30,702617.25
balof80205,202502,593167.27,584210.96
attfm75201,202403,387681.58,401377.32
stratpcr75034,202406,393614.92,417521.75
sunpo43074,202406,237311.00,249278.74
Lagpa33196,202409,816236.47,830644.23
corhp85233,202409,652924.25,615567.85
corpn80917,202409,441039.39,480873.81
corwi30004,202502,490920.68,475823.66
stratpcr75034,202403,390444.82,412598.87
huncoef28262,202403,376289.01,389901.39
presfbre278240,202402,580920.30,581175.21
corasRH75002,202408,787421.77,798300.34
aubg30312,202405,278445.96,271455.44
abbl43110,202403,253577.89,252789.81
cormlc75204,202403,0.00,0.00
corar78759,202412,515141.63,534403.83
sanbcbre85226,202409,401757.01,406691.56
corcg33896,202410,565940.22,626135.99
dechighlands,202406,655889.84,712767.70
villp3oef30080,202410,709284.88,729132.50
bat2b30339,202407,512764.78,543986.55
parbre2830076,202407,1040570.77,1033573.44
echl30092,202503,486752.08,481597.83
inkwg77084,202403,457954.07,444548.25
broadwcHL77573,202503,498883.08,501268.79
corn37209,202408,640446.58,657103.09
parbre2830076,202410,1049777.99,1023702.33
sanbcbre85226,202403,403689.15,396485.30
villp3oef30080,202407,693527.55,714488.23
islcbre33615,202406,681764.96,694571.96
colpo80206,202409,375770.78,388421.85
arlingapt22209,202408,248005.12,643764.61
cornona32832,202411,761969.08,750449.10
sovc77494,202408,511074.25,513332.03
corprovitp76015,202412,741610.20,752506.40
corpn80917,202412,436066.67,481729.28
Lagpa33196,202406,823174.32,820280.96
ams75034,202412,568763.66,635619.35
attfm75201,202406,404027.75,409655.43
colpo80206,202403,366426.75,377926.81
porpgs233409,202404,822876.83,811998.35
parlcbre33615,202406,382355.03,399674.38
corwvill175204,202403,472823.52,455827.58
coraddass30350,202406,309435.51,327455.81
corar85042,202401,325814.38,334699.86
sanbcbre85226,202412,396330.56,409627.43
fosc76137,202501,570818.36,1139571.14
corasRH75002,202411,778334.31,795597.76
corch75056,202407,496502.34,503164.21
flatwhbre78245,202405,295782.63,291437.51
astpoef30096,202407,451823.29,458701.33
courv85008,202410,612747.18,642450.44
corscottm85259,202502,307611.40,296458.52
cormidmia33137,202411,1148786.30,1255259.09
corho33020,202410,779167.72,825475.53
allllbre32714,202411,904840.81,948759.87
echl30092,202406,517393.91,526790.14
fairfccbre76137,202407,366168.14,374127.84
adwr75078,202405,535302.08,585168.45
regoef28211,202405,247572.64,260270.78
ligw77064,202402,470230.83,470011.61
corp30342,202408,234854.73,242196.39
corsm83642,202411,536014.53,536890.66
corp885345,202410,550282.26,616871.14
15777qoef75001,202405,686767.00,730142.16
havr34747,202406,588974.37,585181.99
capcwbre228273,202408,407788.75,428111.87
hungl76021,202408,318303.40,312586.14
15777qoef75001,202411,701620.22,723146.15
corsm85283,202411,674056.70,688202.28
cortv30106,202403,450128.99,471212.30
sixty76116,202408,342285.57,340003.12
corwe75229,202408,1037501.14,1076690.88
resal43110,202410,499962.52,507486.88
on80920,202412,248904.87,271004.43
abbl43110,202412,254620.29,264877.66
fairfccbre76137,202404,352362.50,368989.59
bracm78209,202401,452623.32,453174.91
cortv30106,202409,456671.25,464223.92
corbawarba33764,202407,860202.22,0.00
peypa43026,202403,176078.76,178392.42
abbl43110,202409,256313.46,262844.29
hampl33196,202410,605806.32,693926.69
adwr75078,202408,545343.17,592941.61
corbawarba33764,202401,865576.71,0.00
corbs78744,202405,506262.58,502494.93
echl30092,202409,497887.51,520144.29
cornona32832,202402,760749.17,757053.40
cortlm32746,202503,441806.78,431305.48
corp30342,202411,231215.30,234043.73
corbs78744,202402,499873.07,508755.12
regoef28211,202402,250439.19,258178.20
corwvill275204,202412,0.00,0.00
ligw77064,202405,491040.73,468845.27
Corb85016,202412,653080.55,684383.84
15777qoef75001,202408,718526.22,732695.33
tradw77064,202406,519474.16,511314.33
capcwbre228273,202405,420228.72,431148.20
belv75025,202501,996826.91,996826.91
jefc43004,202401,324195.88,312719.98
Lagpa33196,202412,766769.29,841058.18
corwe75229,202405,1043852.61,1072401.01
sunpo43074,202503,246500.36,247227.03
cortv30106,202406,453672.68,467933.79
alngbre75063,202404,972239.64,979094.26
broadwcHL77573,202405,501401.59,496171.29
coralamst180223,202410,438918.79,486364.89
sola27519,202407,406578.40,426628.08
founHMC76039,202407,415295.07,0.00
brisoef75056,202410,490763.37,520300.17
corwi30004,202401,503085.30,508735.05
corpn80917,202404,458682.21,456682.42
CorcM27519,202410,315031.02,337084.52
Lagpa33196,202404,822935.07,810508.23
balof80205,202407,637789.63,685371.69
corsm85283,202408,701535.18,695589.11
corjp32822,202407,615829.07,628036.26
stratpcr75034,202501,371671.24,386346.40
broadwcHL77573,202411,503468.19,498247.61
vishccbre75063,202503,705742.81,728779.67
venr77469,202411,420075.51,423937.88
retbcbre33510,202402,626869.02,614022.04
citfoef80021,202502,444145.14,430167.12
corprovitp76015,202503,733333.62,774352.95
corho33020,202412,776305.32,829356.26
cormd77004,202409,682131.10,700255.05
retbcbre33510,202408,602483.04,602040.31
clubc77095,202402,346225.84,337978.31
chel8oef30096,202503,799297.08,808910.09
balof80205,202410,603729.17,679857.96
villp2oef30080,202412,370453.01,369195.01
corjp32822,202404,639396.67,625832.59
corscottm85259,202404,264813.53,277497.64
puret78261,202412,547406.32,585995.79
virbre30033,202503,722414.55,750695.48
oveda32118,202401,284488.14,275886.95
corch75056,202412,433787.24,521414.27
brook43068,202406,252323.39,257723.87
covccbre80231,202411,696220.49,685777.96
cormd77004,202412,662325.37,718662.01
corpp85306,202502,557052.56,565060.19
corgv80249,202407,570615.23,602390.68
corch80203,202403,383586.67,400033.66
granr80920,202401,658470.84,662640.24
colpo80206,202408,384631.05,387478.72
presahB75093,202501,571235.01,575056.14
cormc28262,202404,423860.86,532009.96
corbc27617,202412,426379.75,515051.67
corl33612,202502,832367.86,819999.77
bat3b30339,202410,182515.47,204192.81
sola27519,202410,403184.91,436001.37
corch80203,202409,383167.95,402819.21
porpgs233409,202502,809773.91,825825.70
jeflbre230062,202409,564523.50,549940.49
jefc43004,202502,324760.02,333357.77
Corb85016,202401,676599.12,674764.90
3131oef30033,202405,412640.34,431599.88
allllbre32714,202502,906001.79,917215.95
huncoef28262,202401,374376.13,388308.90
ech30030,202403,670232.85,696455.35
corwi30004,202410,493216.24,534689.45
ves35205,202412,519176.09,566961.87
fosc76137,202406,609215.92,1213340.26
corasRH75002,202502,764707.80,756648.35
maslcbre77407,202402,431376.24,430239.50
purcoc78748,202403,405722.48,412931.35
inkwg77084,202411,441111.36,449439.39
retbcbre33510,202405,610322.83,613471.15
venr77469,202408,423173.85,420039.70
corro77019,202412,439090.68,423346.00
3131oef30033,202402,427336.00,425729.15
adwg32821,202402,800789.42,776237.98
corrosscp22209,202408,1462701.51,1611738.66
corn37209,202406,644830.81,655286.14
corch80203,202406,381142.83,402686.59
founHMC76039,202401,411062.24,0.00
corscottm85259,202401,250268.54,259986.13
brook43068,202409,257551.92,265894.78
corjp32822,202401,624116.91,621497.68
cormc28262,202401,396716.04,518189.40
colpo80206,202411,356476.23,391849.87
corar85042,202406,336868.09,357810.22
corgv80249,202404,557205.41,600908.73
brook43068,202403,248602.11,254558.12
corrn260654,202503,0.00,0.00
fosc76137,202403,593505.75,1199757.78
corwvill175204,202401,427262.63,440603.73
bat3b30339,202407,198514.67,210388.53
copscbre77041,202501,518362.97,518362.97
eccoo32806,202401,573668.48,575395.71
purcoc78748,202406,414477.02,405266.71
corho33020,202502,761721.57,840761.49
corsc85750,202503,265305.76,257234.73
av27604,202411,475280.03,500274.28
corri33578,202501,585640.59,591088.25
capcwbre228273,202402,418253.83,424018.91
avr30354,202409,248717.92,235521.00
corsm83642,202405,525961.95,528108.29
jefc43004,202412,327400.30,319770.16
hampl33196,202407,670437.48,682718.06
eccoo32806,202407,570499.48,580820.84
granr80920,202404,631568.79,663441.37
lake43147,202502,288612.48,271513.15
vizcbre77084,202402,429095.97,424673.59
retbcbre33510,202411,604909.84,591438.22
corar85042,202409,322598.10,366895.90
corsk33177,202409,1010835.63,1024801.84
ridvoef76116,202503,341938.74,364264.41
5thous75244,202501,524675.64,524675.64
corhc33025,202410,588150.57,568040.63
exchnhyld30341,202406,774605.42,822796.71
villp2oef30080,202502,378306.95,363962.56
corsk233177,202403,504538.87,483381.98
vilc77054,202401,451954.71,465099.46
olean30329,202408,669977.55,680742.87
poroef30096,202403,718125.60,746155.50
3131oef30033,202501,395470.17,395470.17
mintui180246,202401,270559.96,268873.97
corrn160654,202409,527807.51,504462.95
cormilld155415,202402,538134.70,519496.92
jeflbre230062,202412,537083.65,536960.70
av27604,202408,497131.66,498632.22
corsm83642,202402,524588.62,511547.53
lakgpbre280239,202501,761811.33,794323.30
ves35205,202502,494240.98,503629.21
purcoc78748,202409,377488.79,399508.04
eccoo32806,202404,571611.05,581438.42
avr30354,202406,242588.76,233736.00
corro77019,202502,432286.39,408661.79
granr80920,202407,638987.66,665925.96
hampl33196,202404,629627.94,631867.16
corch75056,202502,440893.07,439464.77
hampl33196,202401,562338.40,628820.17
corsk33177,202406,1012982.42,1015408.51
corsk233177,202406,481250.48,483745.47
corci34787,202503,641143.04,722345.98
avr30354,202403,226213.30,224929.00
attbre30022,202501,478572.44,469106.07
corsm83642,202408,524755.16,528834.65
vishccbre75063,202404,744809.80,778049.15
olean30329,202405,680862.25,680641.24
corrosscpCOMM22209,202412,0.00,0.00
cormilld155415,202405,550124.38,537058.34
watecbre230062,202501,845153.06,842329.68
exchnhyld30341,202403,787717.18,799969.95
corar85042,202412,313068.34,371215.04
corrn160654,202412,510937.46,507356.48
mintui180246,202404,277374.95,281483.20
cormidmia33137,202408,1151705.14,1207615.83
jefc43004,202404,326890.06,313208.23
oveda32118,202403,284975.40,284409.15
sunr43219,202403,274500.98,263554.81
coraddass30350,202412,300332.85,323948.13
corar78759,202409,536470.46,536010.19
cornona32832,202408,757920.80,754778.66
inkwg77084,202406,452949.87,447103.21
vizcbre77084,202410,437884.90,419307.73
villp2oef30080,202410,352139.71,365591.57
corn37209,202411,655667.42,662319.67
corch80203,202401,368359.67,393443.66
islcbre33615,202409,681293.06,691571.44
virbre30033,202501,727525.62,730588.08
sorpp27560,202401,421350.18,431496.60
stratpcr75034,202412,380533.24,422699.13
cormc28262,202406,433195.06,549651.00
coruptala32701,202410,554874.38,622527.24
villp4oef30080,202407,1033808.61,1075554.39
huncoef28262,202409,374323.08,394311.78
bat3b30339,202402,186848.06,203032.25
ech30030,202501,636028.91,640723.01
emepa43081,202402,315482.60,314235.68
cormc28262,202409,471333.86,563513.17
artp75034,202503,547801.94,535896.54
bat1b30339,202404,421970.59,433458.51
aubg30312,202411,287463.45,275624.37
corwvill175204,202406,527949.20,497562.62
colpo80206,202406,388632.16,383882.06
cords33442,202409,517488.46,509734.24
attp77581,202412,211174.14,201769.25
parlcbre33615,202403,395212.32,397199.97
corlc85718,202502,1159287.84,1172378.45
retbcbre33510,202503,599956.84,596150.38
kinco33186,202501,1072767.52,1072767.52
corho33020,202407,761169.30,826357.55
cornona32832,202405,754039.73,741818.64
hungl76021,202411,303989.23,314796.27
islcbre33615,202412,689025.86,693778.70
inkwg77084,202409,441065.75,450523.02
coruptala32701,202407,573187.02,603416.97
stratpcr75034,202409,408217.95,422580.23
galcbre33615,202401,556436.03,551280.16
coraddass30350,202409,299596.32,326165.92
cords33442,202412,505159.19,518803.58
villp2oef30080,202407,368374.19,361777.55
oveda32118,202406,287120.48,292645.01
bat3b30339,202405,195927.40,207496.67
huncoef28262,202406,377552.71,393306.67
porpgs233409,202407,833372.57,816528.22
cormilld255415,202501,0.00,0.00
hil30342,202503,503336.63,517740.41
corontheriv83712,202411,403643.76,426486.34
bowbnbre233616,202401,1270799.54,1291110.23
spc30092,202502,318799.20,265752.64
corsk33177,202407,985004.55,1018906.53
tradw77064,202405,519683.49,510911.96
dismvbre285209,202407,615512.68,584042.35
cords33444,202408,675135.95,712580.67
cor2580534,202408,436861.72,433353.25
cor2580534,202402,433313.53,430352.32
corhc33025,202408,565428.59,578749.89
corwpwarba33401,202411,628933.19,660203.66
aurfrbre227614,202408,415512.30,419015.38
corpn280915,202503,312465.28,309686.25
corlo85704,202403,498788.81,492768.99
abbl43110,202410,253274.31,263964.48
cororTL27612,202401,322124.85,0.00
harlhbre232707,202503,654328.17,671587.70
hamrbre27713,202405,388577.96,413867.07
corhiTL27519,202407,464007.04,0.00
stonvrcbre75063,202404,402479.73,401002.57
corr78730,202404,714146.97,738202.63
corontheriv83712,202408,409809.68,418668.24
cors75035,202406,1305059.66,334253.99
stonbcHL76039,202403,781708.27,767024.81
barmlbre32703,202402,1120746.26,1121037.44
bowbbre233616,202410,1026459.37,1032156.39
corci34787,202402,659968.78,681979.93
corct76123,202402,530115.79,525774.90
bowbnbre233616,202404,1284974.90,1310991.51
cords33444,202405,677929.02,708059.32
CorcM27519,202402,319799.55,326410.22
pinuhHL85050,202402,497137.99,495255.17
avpf30318,202403,167876.47,155227.00
corp885345,202501,573731.68,573731.68
barmlbre32703,202408,1110270.82,1110879.66
tradw77064,202408,511982.78,509170.17
cor2580534,202405,440227.92,427891.05
corhc33025,202411,582696.69,560089.94
corlo85704,202406,490827.94,493342.88
corwpwarba33401,202408,572152.01,623582.68
presfbre278240,202502,574174.55,563982.87
mintui180246,202402,268710.08,274599.77
cormilld155415,202403,531855.31,520955.89
sovbbre28262,202503,393511.57,385547.00
corpc30342,202502,283905.77,276473.10
corub33428,202410,1321613.43,1416522.95
corr22209,202408,1112869.69,1422194.00
coralamst180223,202402,442264.95,466929.45
pasbc78738,202402,445570.14,442056.66
harlhbre232707,202404,682679.67,689111.08
casli85704,202406,223868.73,222807.01
corsv75035,202410,475690.76,526898.80
fairfccbre76137,202501,344018.23,344018.23
venr77469,202409,411047.76,420601.04
corpc22202,202408,1120677.33,1675040.30
lints76021,202402,1376124.04,1338884.55
cors75035,202412,388580.03,454934.86
sola27519,202402,422813.87,420595.20
puret78261,202410,568168.74,587311.35
cororTL27612,202407,331120.79,0.00
esttaara80234,202407,830285.45,845802.17
on80920,202406,275093.51,264578.83
cormilld255415,202405,16553.92,0.00
CorcM27519,202501,297801.50,297801.50
corco34747,202412,711883.11,0.00
Corb85016,202403,688376.71,676660.71
lexbre30004,202408,676429.64,640112.94
arbsbre27713,202411,447615.63,484184.01
corwi30004,202402,512443.86,513841.88
aurfrbre227614,202411,406836.74,421468.65
casli85704,202409,223456.17,222585.07
corr22209,202411,1122060.78,1442815.00
arbsbre27713,202408,484262.03,487206.70
lexbre30004,202411,665230.98,639432.33
brisoef75056,202405,490663.87,520208.21
corbs78744,202411,487660.98,487099.33
corp30342,202402,236170.97,242965.72
lints76021,202405,1381762.92,1356030.25
founHMC76039,202502,394385.71,391550.98
corpc22202,202411,1069540.78,1774313.68
pasbc78738,202405,420120.36,461692.49
chh37013,202503,417039.25,440303.88
corrosscp22209,202503,1373785.97,1398316.03
on80920,202409,282919.60,267704.75
corna43054,202502,321246.47,332369.01
cors75035,202409,389629.59,393638.63
corp30342,202405,241970.46,242653.22
broadwcHL77573,202403,495309.83,493199.54
on80920,202403,254497.71,261891.82
brisoef75056,202408,498560.70,519768.20
corrn260654,202501,0.00,0.00
parcbre285016,202401,247788.78,263495.62
Corb85016,202406,668522.20,677552.50
atra80021,202401,487956.75,504999.93
casli85704,202412,230433.71,224986.60
cororTL27612,202404,325826.83,0.00
corb37209,202406,564544.45,578079.67
corsf33619,202410,549452.17,586269.94
corbc27701,202404,579810.08,0.00
galcbre33615,202501,543114.48,543114.48
norsu43074,202406,362603.20,369271.09
estspmbre278748,202501,603019.64,609866.06
corbc27617,202404,315240.57,435004.12
wesls80124,202409,784897.05,792085.81
puret78261,202404,584452.00,587961.49
avr30354,202501,234510.33,234510.33
esttaara80234,202410,868809.14,884484.17
lints76021,202408,1402908.91,1383860.72
wrennl28216,202502,364498.56,378270.00
venr77469,202403,414315.92,414338.05
becpbre75038,202405,642734.88,650353.70
corwbbre233437,202411,577837.67,589041.75
legpt77084,202501,322230.31,322230.31
jeflbre230062,202401,534209.53,540692.55
Corb85016,202409,658958.90,680878.35
corsf33619,202401,569650.98,576916.56
sev30329,202402,570799.29,590980.31
brisoef75056,202411,481828.38,520043.94
corrn160654,202401,495936.41,490511.47
sunr43219,202503,276024.79,271386.18
corsf33619,202407,578259.32,588820.46
5thous75244,202409,536790.76,0.00
norsu43074,202409,378619.94,376038.82
balof80205,202402,635283.40,672128.83
corbc27617,202410,398857.67,511740.65
corjp32822,202502,608042.70,620494.21
corwn37209,202405,779149.38,815215.18
praircv75080,202408,861636.46,927409.47
attfm75201,202503,379520.50,383635.18
adwg32821,202407,782539.10,785866.99
corw30067,202502,715250.44,645779.23
corbc27617,202407,383771.51,482362.21
alngbre75063,202407,998022.27,969778.03
sixty76116,202411,325488.98,335598.25
corwbbre233437,202408,588295.47,576793.30
becpbre75038,202402,637438.40,652065.34
corub33428,202407,1284620.99,1378388.44
porpgs133409,202502,908215.81,921673.21
corbc27701,202401,555474.83,0.00
villp1oef30080,202502,509932.95,526709.98
purcoc78748,202501,375946.07,375946.07
cors75035,202401,193576.64,227595.06
cormilld155415,202411,523760.68,529532.21
mintui180246,202410,264499.26,291445.89
corjc30005,202407,827016.63,813244.28
arlingapt22209,202503,444185.18,465882.31
barmlbre32703,202403,1108334.09,1119228.92
norh77433,202410,573165.33,575891.53
havr34747,202412,529371.27,592753.32
cosa33782,202410,612693.64,633225.84
exchnhyld30341,202412,741930.58,823903.93
tradw77064,202403,502912.74,510121.69
corpn280915,202501,297962.76,297962.76
atra80021,202412,485543.39,518597.91
avscr77584,202501,497883.80,501247.41
rialbre75010,202412,456397.03,466697.73
cormlc75204,202411,0.00,0.00
eccoo32806,202410,567858.86,585463.24
CorcM27519,202407,308635.59,333321.97
cornd28210,202403,537249.78,545200.70
mintui180246,202407,277727.13,286398.76
corwe75229,202402,1051051.69,1056513.45
cornl22202,202502,707883.11,711393.16
vilc77054,202407,453310.18,471385.56
avr30354,202412,222271.30,234666.00
cormilld155415,202408,541532.17,530482.13
stonvrcbre75063,202502,392884.76,384293.99
corjc30005,202404,810967.34,809229.35
founHMC76039,202410,403103.61,0.00
sovpr75035,202412,565037.27,626896.87
corr78730,202502,706132.57,698732.14
havr34747,202409,563744.23,589156.40
cosa33782,202407,618539.83,625866.52
norh77433,202407,556224.54,575122.27
bowbnbre233616,202502,1358342.02,1285060.61
avpf30318,202501,155184.46,155184.46
cornd28210,202406,512777.86,544868.80
olean30329,202411,637542.50,677861.51
rialbre75010,202409,465751.51,477527.98
stonbcHL76039,202501,762226.48,762226.48
corct76123,202407,474999.48,550832.07
corna43054,202408,314699.54,302483.64
corsk33177,202412,1012394.79,1032807.67
cormckinney75201,202401,762569.84,762569.84
exchnhyld30341,202409,746845.55,817605.37
vilc77054,202404,458121.63,467583.76
aurfrbre227614,202403,413878.11,413917.44
greho43016,202502,210502.60,204087.04
vishccbre75063,202412,725301.15,794866.77
covbbbre33716,202410,709505.58,721763.42
corri33578,202410,569246.22,630389.39
artp75034,202403,537363.31,560225.19
attbre30022,202409,493739.31,467063.48
vers32771,202405,603526.86,603117.58
retbcbre33510,202403,611391.60,618713.63
venr77469,202406,419087.32,417520.46
praircv75080,202411,841883.40,923730.86
tow2885016,202411,38486.19,40158.25
arrsbre285308,202410,638575.80,654085.29
puret78261,202407,584830.05,590175.05
sola27519,202405,414254.55,422991.10
