cred_loan_id,cred_prop_id,transaction_id,loan_id,property_id,occupancy,occupancy_date,size,size_units,statement_beginning_date,statement_ending_date,statement_type,data_type,category_code,occupied_units,using_full_occupancy,amount_per_occupied_unit
204499,277390,CGCMT 2016-C3,30311779,6-1,0.97,2017-06-30,1459997,sf,2024-01-01,2024-09-30,NOR,YTD,490LEASING,1416197,False,0.46
57939,29212,CGCMT 2018-C6,304102098,5-1,0.5768,2022-12-31,353.0,units,2022-01-01,2022-12-31,NOR,AN,390MARKETI,203,False,2106.06
129625,369309,MSBAM 2015-C27,1544803,4-44,0.9358,2024-12-31,301.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,281,False,11.27
29300,419685,WFCM 2019-C52,300571967,47-1,0.6039,2024-12-31,147.0,units,2024-01-01,2024-12-31,NOR,AN,280FOODBEV,88,False,3307.09
47790,198100,BANK 2019-BNK22,453012193,14-5,0.9007,2024-04-03,42212,sf,2024-01-01,2024-12-31,NOR,AN,400PROFESS,38020,False,0.18
13470,420423,BMARK 2019-B9,321371005,5-1,1,2022-09-30,1022145.0,sf,2022-01-01,2022-12-31,NOR,AN,370MANAGEM,1022145,False,0.40
68913,275030,CGCMT 2018-B2,30314146,12-A-2-1,0.81,2023-12-31,315589.0,sf,2024-01-01,2024-06-30,NOR,YTD,500TENANTI,255627,False,1.21
132492,198799,FREMF 2022-KJ43,534359086,41-1,0.95,2024-12-31,181.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,171,False,294.29
189384,111467,CGCMT 2019-GC43,322660009,9-16,1,2023-09-30,175306.0,sf,2024-01-01,2024-09-30,NOR,YTD,410GENERAL,175306,False,0.05
386411,633852,FREMF 2023-K508,327601105,5-1,0.92,2024-12-31,540.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,496,False,2696.55
182645,180056,GSMS 2018-GS9,301271603,4-1,0.799,2024-12-31,101.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,80,False,5701.83
386411,633852,FREMF 2023-K508,327601105,5-1,0.92,2024-12-31,540.0,units,2024-01-01,2024-12-31,NOR,AN,010GROSRNT,496,False,20051.71
209967,61596,JPMBB 2015-C32,203281002,5-78,0.9085,2024-12-31,89.0,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,80,False,3244.91
404304,725054,FREMF 2024-K162,10251681,9-1,0.9444,2024-12-31,288.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,271,False,365.19
131568,404649,FREMF 2020-KJ30,499492323,52-1,0.94,2024-12-31,598.0,units,2024-01-01,2024-12-31,NOR,AN,150PARKING,562,False,12.40
27931,102827,MSBAM 2015-C26,300801358,51-1,0.7059,2024-12-31,1250.0,units,2024-01-01,2024-12-31,NOR,AN,010GROSRNT,882,False,1602.17
422215,777259,ELMCL 2024-GTWY,30511164,1-HRR-1-3,,,306406,sf,2023-10-01,2024-09-30,NOR,TR,500TENANTI,306406,True,5.01
189384,299228,CGCMT 2019-GC43,322660009,9-21,1,2022-09-30,62712.0,sf,2022-01-01,2022-12-31,NOR,AN,510CAPEX,62712,False,0.10
148674,402308,CGCMT 2018-B2,30299262,5-A-3-17,0.94,2024-06-30,629,units,2023-07-01,2024-06-30,NOR,TR,330UTILITI,591,False,49.97
413303,753174,ARCLO 2021-FL4,310477,17-3,,,130,units,2024-01-01,2024-12-31,NOR,TR,370MANAGEM,130,True,255.06
8789,50476,CGCMT 2018-B2,30314128,1-A-1-9,0.95,2022-09-30,736,units,2021-10-01,2022-09-30,NOR,AN,320PROPINS,699,False,51.00
28667,68210,FRESB 2021-SB87,508329795,127-1,0.88,2024-12-31,8,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,7,False,1616.34
134105,354581,JPMBB 2016-C1,883100562,6-9,0.9094,2024-12-31,293,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,266,False,57.40
175715,360245,FREMF 2022-KSG4,30321330,30-1,0.96,2024-09-30,90.0,units,2024-01-01,2024-12-31,NOR,AN,140LAUNDRY,86,False,4.57
189384,363352,CGCMT 2019-GC43,322660009,9-22,1,2023-09-30,59719.0,sf,2024-01-01,2024-09-30,NOR,YTD,030BASERNT,59719,False,3.60
68251,145855,BMARK 2019-B9,321371015,15-1,0.8377,2024-09-30,510.0,units,2024-01-01,2024-09-30,NOR,YTD,390MARKETI,427,False,15.12
196751,92714,BANK 2019-BNK23,453012260,17-1,0.9321,2024-12-31,313580.0,sf,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,292287,False,0.29
132166,108349,CD 2018-CD7,10193192,37-1,1,2023-06-30,38877,sf,2024-01-01,2024-12-31,NOR,AN,490LEASING,38877,False,1.00
407321,731792,BIG 2022-BIG,11157504,A-5,,,233271,sf,2024-01-01,2024-09-30,NOR,YTD,400PROFESS,233271,,0.05
413106,752917,ARCLO 2021-FL1,330182966,26,0.96,2024-12-31,350,units,2024-01-01,2024-12-31,NOR,AN,010GROSRNT,336,False,25051.56
58258,65105,FREMF 2021-K124,30319163,25-1,0.93,2024-10-01,276,units,2024-01-01,2024-12-31,NOR,AN,140LAUNDRY,256,False,0.00
68251,161410,BMARK 2019-B9,321371015,15-3,0.7384,2024-09-30,768.0,units,2024-01-01,2024-09-30,NOR,YTD,350JANITOR,567,False,1.67
46528,351486,BX 2021-RISE,10231703,HRR-3,0.9745,2024-09-30,510.0,units,2023-10-01,2024-09-30,NOR,TR,510CAPEX,496,False,325.74
124376,240982,WFCM 2020-C56,310954668,8-1,0.7743,2024-12-31,350.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,271,False,69.59
409367,736338,FREMF2023K754,30322082,7-1,0.92,2024-09-30,290,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,266,False,504.51
80613,269338,FREMF 2022-K137,10232682,6-1,0.9075,2024-12-31,292.0,units,2024-01-01,2024-12-31,NOR,AN,400PROFESS,264,False,23.93
209967,143041,JPMBB 2015-C32,203281002,5-51,0.8599,2024-12-31,207.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,177,False,76.81
209967,138647,JPMBB 2015-C32,203281002,5-72,0.9149,2024-12-31,154.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,140,False,1058.87
129625,9326,MSBAM 2015-C27,1544803,4-57,0.8794,2024-12-31,232.0,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,204,False,368.08
209967,325607,JPMBB 2015-C32,203281002,5-58,0.8785,2024-12-31,185,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,162,False,55.59
34812,46314,FRESB 2019-SB61,503005517,188-1,0.944,2024-03-01,18.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,16,False,2307.52
151603,191720,BXMT 2020-FL2,30317756,1-1,0.62,2024-06-30,1059867,sf,2023-10-01,2024-09-30,NOR,TR,150PARKING,657117,False,3.73
45811,128313,CD 2017-CD6,301741216,34-1,0.9128,2024-12-31,83300.0,sf,2024-01-01,2024-12-31,NOR,AN,490LEASING,76036,False,0.27
41930,103931,FRESB 2019-SB58,499490878,29-1,0.96,2024-12-31,51.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,48,False,212.50
197994,327699,FREMF 2020-K1518,30318873,24-1,0.96,2023-12-31,80.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,76,False,343.23
422215,777259,ELMCL 2024-GTWY,30511164,1-HRR-1-3,,,306406,sf,2023-10-01,2024-09-30,NOR,TR,410GENERAL,306406,True,1.26
108478,142750,FREMF 2015-K49,10102216,68-1,0.9479,2024-12-31,96.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,90,False,825.61
148674,375353,CGCMT 2018-B2,30299262,5-A-3-35,0.86,2023-12-31,339,units,2023-01-01,2023-12-31,NOR,AN,010GROSRNT,291,False,1994.91
196329,178673,BBCMS 2021-C12,10222238,45-3,0.5882,2024-12-31,34.0,units,2024-01-01,2024-12-31,NOR,AN,400PROFESS,19,False,10.55
74187,79895,BMARK 2019-B9,321371024,24-1,0.7377,2022-12-31,100175.0,sf,2022-01-01,2022-12-31,NOR,AN,010GROSRNT,73899,False,34.22
172608,124897,BMARK 2019-B9,321371012,12-1,0.7332,2023-12-31,136.0,units,2023-01-01,2023-12-31,NOR,AN,340REPAIRS,99,False,2942.49
129625,414260,MSBAM 2015-C27,1544803,4-20,0.8981,2024-12-31,175.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,157,False,27.54
209967,36646,JPMBB 2015-C32,203281002,5-105,0.8727,2024-12-31,111.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,96,False,118.15
190300,268097,CGCMT 2019-C7,300572046,15-1,0.875,2019-12-19,183570.0,sf,2019-08-21,2019-12-19,NOR,UB,020VACANCY,160623,False,-2.30
321943,554273,DC 2023-DC,30510035,1-A-1-1,0.94,2024-09-30,360000.0,sf,2024-01-01,2024-09-30,NOR,YTD,380PAYROLL,338400,False,37.43
148674,315752,CGCMT 2018-B2,30299262,5-A-3-30,0.9,2024-06-30,349,units,2023-07-01,2024-06-30,NOR,TR,410GENERAL,314,False,89.99
94827,94261,WFCM 2021-C60,307331241,37-1,1,2023-09-30,41871.0,sf,2024-01-01,2024-12-31,NOR,AN,030BASERNT,41871,False,11.20
148674,272577,CGCMT 2018-B2,30299262,5-A-3-18,0.93,2024-06-30,467,units,2023-07-01,2024-06-30,NOR,TR,010GROSRNT,434,False,2668.46
86778,120164,CGCMT 2019-GC43,322660025,25-1,0.7786,2023-12-31,110188.0,sf,2023-01-01,2023-12-31,NOR,AN,310RETAXES,85792,False,2.25
148674,356612,CGCMT 2018-B2,30299262,5-A-3-2,0.98,2024-06-30,681,units,2023-07-01,2024-06-30,NOR,TR,010GROSRNT,667,False,2754.99
59601,117512,FRETE 2017-ML01,708485324,23-1,0.98,2024-12-31,112,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,109,False,443.89
134105,210504,JPMBB 2016-C1,883100562,6-22,0.957,2024-12-31,91.0,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,87,False,2347.31
122317,141071,CSAIL 2017-CX10,10183055,12-8,0.918,2024-09-30,61.0,units,2023-10-01,2024-09-30,NOR,TR,410GENERAL,55,False,1232.91
413303,753172,ARCLO 2021-FL4,310477,17-1,,,132,units,2024-01-01,2024-12-31,NOR,TR,320PROPINS,132,True,646.77
129625,341978,MSBAM 2015-C27,1544803,4-17,0.9215,2024-12-31,572.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,527,False,52.02
163683,335854,CGCMT 2018-C6,320930019,19-1,0.5557,2022-12-31,115,units,2022-01-01,2022-12-31,NOR,AN,060ROOMREV,63,False,59825.48
209967,161775,JPMBB 2015-C32,203281002,5-76,0.9558,2024-12-31,259.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,247,False,108.25
386387,633828,FREMF 2023-K506,30321821,4-1,0.93,2024-12-31,336,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,312,False,161.54
71740,280959,BBCMS 2019-C5,10203267,12-1,0.9997,2024-12-31,179864.0,sf,2024-01-01,2024-12-31,NOR,AN,330UTILITI,179810,False,3.39
414496,755535,FREMF 2023-K754,30322082,7-1,0.92,2024-09-30,290,units,2024-01-01,2024-12-31,NOR,AN,140LAUNDRY,266,False,0.00
134105,132571,JPMBB 2016-C1,883100562,6-26,0.8593,2024-12-31,124.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,106,False,124.70
31045,321869,FREMF 2016-K53,305691021,21-1,0.9933,2024-12-31,450.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,446,False,430.11
189384,16400,CGCMT 2019-GC43,322660009,9-3,1,2023-09-30,260366.0,sf,2024-01-01,2024-09-30,NOR,YTD,030BASERNT,260366,False,2.80
56954,244047,FREMF 2019-K101,10208194,8-1,0.925,2024-12-31,400.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,370,False,366.22
129625,405665,MSBAM 2015-C27,1544803,4-58,0.8785,2024-12-31,185.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,162,False,5.27
143456,340418,MSBAM 2017-C34,300801674,6-2,0.9289,2024-12-31,736.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,683,False,2.29
80467,84564,CSAIL 2017-CX10,10181312,2-9,1,2023-03-31,103512,sf,2023-10-01,2024-09-30,NOR,TR,510CAPEX,103512,False,0.80
111914,108310,GSMS 2020-DUNE,10208732,G-9,0.9332,2021-06-30,109,units,2023-10-01,2024-09-30,NOR,TR,330UTILITI,101,False,1375.60
124376,240982,WFCM 2020-C56,310954668,8-1,0.7743,2024-12-31,350.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,271,False,214.32
58485,125365,FREMF 2016-K53,305691026,26-1,0.9858,2024-12-31,352.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,347,False,795.48
95227,336580,MSC 2019-L3,453012192,25-3,0.9719,2024-09-30,331533.0,sf,2024-01-01,2024-12-31,NOR,AN,510CAPEX,322216,False,0.10
189384,263411,CGCMT 2019-GC43,322660009,9-2,1,2023-09-30,222900.0,sf,2023-01-01,2023-12-31,NOR,AN,400PROFESS,222900,False,0.01
148674,424327,CGCMT 2018-B2,30299262,5-A-3-11,0.97,2023-12-31,740,units,2023-01-01,2023-12-31,NOR,AN,160OTHERIN,717,False,251.40
189384,363352,CGCMT 2019-GC43,322660009,9-22,1,2023-09-30,59719.0,sf,2024-01-01,2024-09-30,NOR,YTD,310RETAXES,59719,False,1.13
28207,340777,CGCMT 2019-C7,28002333,8-1,0.5938,2024-09-30,345,units,2023-10-01,2024-09-30,NOR,TR,080PHONE,204,False,0.37
209967,7877,JPMBB 2015-C32,203281002,5-104,0.8027,2024-12-31,151.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,121,False,0.59
46528,214531,BX 2021-RISE,10231703,HRR-9,0.9742,2024-09-30,426.0,units,2023-10-01,2024-09-30,NOR,TR,400PROFESS,415,False,24.10
134105,159849,JPMBB 2016-C1,883100562,6-5,0.9757,2024-12-31,320,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,312,False,6.95
129625,263615,MSBAM 2015-C27,1544803,4-53,0.9369,2024-12-31,567.0,units,2024-01-01,2024-12-31,NOR,AN,440OTHEREX,531,False,37.84
422214,777228,ELMCL 2024-GTWY,30511163,1-E-1-3,,,306406,sf,2023-10-01,2024-09-30,NOR,TR,440OTHEREX,306406,True,0.00
409364,736335,FREMF2023K754,30322079,4-1,0.92,2024-09-30,323,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,297,False,856.24
415796,757730,RIAL 2022-FL8,300572347,13-1,0.7257,2024-12-31,303.0,units,2024-01-01,2024-12-31,NOR,AN,070FOODBEV,219,False,23833.27
10465,373484,JPMBB 2016-C1,305190002,4-1,0.7378,2024-12-31,17.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,12,False,15193.00
420033,774463,SCG 2024-MSP,656121045,1-3,0.757,2024-04-15,253,units,2024-02-01,2024-04-15,NOR,UB,280FOODBEV,191,False,6559.93
32076,368651,JPMBB 2015-C33,305040036,36-1,0.9667,2024-12-31,120.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,116,False,1192.94
100816,555441,RCMF 2022-FL9,10231990,19-1,0.9189,2024-12-31,37,units,2024-10-01,2024-12-31,NOR,YTD,010GROSRNT,33,False,-89.67
209967,76964,JPMBB 2015-C32,203281002,5-103,0.959,2024-12-31,181.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,173,False,1334.85
190300,268097,CGCMT 2019-C7,300572046,15-1,0.9931,2024-09-30,183570.0,sf,2024-01-01,2024-12-31,NOR,AN,050PCTRENT,182303,False,0.04
36694,132077,BXMT 2020-FL3,30318813,9-1,0.62,2024-06-30,1059867,sf,2023-10-01,2024-09-30,NOR,TR,320PROPINS,657117,False,0.68
129625,15269,MSBAM 2015-C27,1544803,4-30,0.9483,2024-12-31,187.0,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,177,False,291.17
95227,353872,MSC 2019-L3,453012192,25-2,0.9808,2024-12-31,433816.0,sf,2024-01-01,2024-12-31,NOR,AN,490LEASING,425486,False,0.15
209967,362166,JPMBB 2015-C32,203281002,5-102,0.8028,2024-12-31,105.0,units,2024-01-01,2024-12-31,NOR,AN,440OTHEREX,84,False,156.42
148674,262954,CGCMT 2018-B2,30299262,5-A-3-7,0.89,2023-12-31,688,units,2023-01-01,2023-12-31,NOR,AN,010GROSRNT,612,False,3015.41
31045,321869,FREMF 2016-K53,305691021,21-1,0.9933,2024-12-31,450.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,446,False,694.60
209967,418319,JPMBB 2015-C32,203281002,5-71,0.6527,2024-12-31,227.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,148,False,1.29
148674,403553,CGCMT 2018-B2,30299262,5-A-3-21,0.96,2023-12-31,541,units,2023-01-01,2023-12-31,NOR,AN,160OTHERIN,519,False,183.53
172608,124897,BMARK 2019-B9,321371012,12-1,0.7202,2024-06-30,136.0,units,2023-10-01,2024-09-30,NOR,TR,410GENERAL,97,False,6694.97
209967,105031,JPMBB 2015-C32,203281002,5-69,0.9628,2024-12-31,193.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,185,False,108.38
111914,88253,GSMS 2020-DUNE,10208732,G-10,0.6808,2021-06-30,120,units,2023-10-01,2024-09-30,NOR,TR,390MARKETI,81,False,1772.91
166721,136845,MSC 2017-HR2,695100857,27-1,0.9496,2024-09-30,23083.0,sf,2024-01-01,2024-12-31,NOR,AN,320PROPINS,21919,False,0.57
46528,351486,BX 2021-RISE,10231703,HRR-3,0.9745,2024-09-30,510.0,units,2023-10-01,2024-09-30,NOR,TR,390MARKETI,496,False,306.35
136015,408734,BMARK 2019-B9,321371031,31-1,0.2778,2024-12-31,120810.0,sf,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,33561,False,1.23
96622,280452,COMM 2015-CR26,304641015,15-1,0.602,2021-12-31,213,units,2023-10-01,2024-09-30,NOR,TR,060ROOMREV,128,False,81439.51
43625,178081,GSMS 2017-GS8,301271529,31-1,0.7863,2024-12-31,21.0,units,2024-01-01,2024-12-31,NOR,AN,350JANITOR,16,False,15.81
209967,23423,JPMBB 2015-C32,203281002,5-48,0.9097,2024-12-31,408.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,371,False,23.13
89177,200817,FREMF 2015-K50,10102898,10-1,0.9558,2024-09-30,294.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,281,False,3362.29
190300,268097,CGCMT 2019-C7,300572046,15-1,0.875,2019-12-19,183570.0,sf,2019-08-21,2019-12-19,NOR,UB,010GROSRNT,160623,False,24.32
209967,9265,JPMBB 2015-C32,203281002,5-10,0.96,2024-12-31,762.0,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,731,False,1540.43
1943,135388,BACM 2017-BNK3,300801565,30-1,0.8429,2024-12-31,82800,sf,2024-01-01,2024-12-31,NOR,AN,510CAPEX,69792,False,0.30
189384,179403,CGCMT 2019-GC43,322660009,9-11,1,2023-09-30,121464.0,sf,2023-01-01,2023-12-31,NOR,AN,500TENANTI,121464,False,0.11
134105,85412,JPMBB 2016-C1,883100562,6-8,0.9163,2024-12-31,258,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,236,False,2744.01
94146,227490,FREMF 2021-K131,10228910,3-1,0.9843,2024-12-31,1912.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,1881,False,716.81
189384,254724,CGCMT 2019-GC43,322660009,9-23,1,2023-09-30,70867.0,sf,2024-01-01,2024-09-30,NOR,YTD,310RETAXES,70867,False,0.63
148674,369649,CGCMT 2018-B2,30299262,5-A-3-15,0.96,2024-06-30,585,units,2023-07-01,2024-06-30,NOR,TR,320PROPINS,561,False,21.51
20832,200908,CGCMT 2019-C7,695101221,33-6,,,9453.0,sf,2019-11-08,2019-12-19,NOR,UB,320PROPINS,9453.0,True,0.21
47790,244943,BANK 2019-BNK22,453012193,14-3,0.9719,2024-09-30,331533,sf,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,322216,False,0.23
202422,11806,FREMF 2016-KW01,306010044,44-1,0.946,2024-12-31,148.0,units,2024-01-01,2024-12-31,NOR,AN,020VACANCY,140,False,-981.49
148674,8761,CGCMT 2018-B2,30299262,5-A-3-22,0.92,2024-06-30,522,units,2023-07-01,2024-06-30,NOR,TR,380PAYROLL,480,False,150.23
209967,112341,JPMBB 2015-C32,203281002,5-29,0.8824,2024-12-31,346.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,305,False,23.70
148674,75697,CGCMT 2018-B2,30299262,5-A-3-12,0.83,2023-12-31,627,units,2023-01-01,2023-12-31,NOR,AN,390MARKETI,520,False,40.95
209967,7877,JPMBB 2015-C32,203281002,5-104,0.8027,2024-12-31,151.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,121,False,13.41
53924,67745,BANK 2021-BNK31,310956258,22-2,0.8865,2024-12-31,394.0,units,2024-01-01,2024-12-31,NOR,AN,400PROFESS,349,False,5.59
413091,752897,ARCLO 2021-FL1,330179514,21,0.89,2024-12-31,88.0,units,2024-01-01,2024-12-31,NOR,AN,150PARKING,78,False,1409.43
182189,94444,FREMF 2019-KC06,30317084,2-1,0.93,2024-09-20,576.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,535,False,550.73
217112,300250,FREMF 2017-K68,10181146,6-1,0.8899,2024-12-25,672.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,598,False,987.96
148674,376136,CGCMT 2018-B2,30299262,5-A-3-36,0.85,2023-12-31,221,units,2023-01-01,2023-12-31,NOR,AN,390MARKETI,187,False,71.26
148674,235867,CGCMT 2018-B2,30299262,5-A-3-8,0.93,2024-06-30,537,units,2023-07-01,2024-06-30,NOR,TR,390MARKETI,499,False,58.28
209967,232209,JPMBB 2015-C32,203281002,5-39,0.9714,2024-12-31,167,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,162,False,1877.80
77121,26929,JPMBB 2014-C19,10086285,40-1,1,2023-06-30,31340.0,sf,2024-01-01,2024-12-31,NOR,AN,510CAPEX,31340,False,0.24
129625,95588,MSBAM 2015-C27,1544803,4-62,0.909,2024-12-31,224.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,203,False,1123.85
136015,408734,BMARK 2019-B9,321371031,31-1,0.2778,2024-12-31,120810.0,sf,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,33561,False,1.38
189384,111385,CGCMT 2019-GC43,322660009,9-29,1,2023-09-30,44033.0,sf,2024-01-01,2024-09-30,NOR,YTD,370MANAGEM,44033,False,0.09
413103,752914,ARCLO 2021-FL1,330181000,25,0.95,2024-12-31,224,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,212,False,1557.81
8789,23233,CGCMT 2018-B2,30314128,1-A-1-12,0.98,2022-09-30,689,units,2021-10-01,2022-09-30,NOR,AN,320PROPINS,675,False,47.27
129625,17459,MSBAM 2015-C27,1544803,4-63,0.9719,2024-12-31,243.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,236,False,572.71
45811,128313,CD 2017-CD6,301741216,34-1,0.9128,2024-12-31,83300.0,sf,2024-01-01,2024-12-31,NOR,AN,030BASERNT,76036,False,17.43
129625,341978,MSBAM 2015-C27,1544803,4-17,0.9215,2024-12-31,572.0,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,527,False,1673.32
209967,250895,JPMBB 2015-C32,203281002,5-33,0.8664,2024-12-31,216.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,187,False,3386.58
200572,110308,FREMF 2018-K1507,320471114,14-1,0.9338,2024-12-31,272.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,253,False,1285.24
8789,251775,CGCMT 2018-B2,30314128,1-A-1-17,0.96,2022-09-30,552,units,2021-10-01,2022-09-30,NOR,AN,370MANAGEM,529,False,151.94
181734,98661,GSMS 2021-ROSS,10225457,8-1,0.78,2023-12-31,563494.0,sf,2023-10-01,2024-09-30,NOR,TR,410GENERAL,439525,False,8.69
46167,186128,CGCMT 2018-C6,304102112,28-1,1,2023-09-30,114466.0,sf,2023-01-01,2023-12-31,NOR,AN,500TENANTI,114466,False,0.89
318207,547064,ACREC 2023-FL2,330181360,2,0.94,2024-09-30,236.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,221,False,867.13
68913,275030,CGCMT 2018-B2,30314146,12-A-2-1,0.81,2023-12-31,315589.0,sf,2023-01-01,2023-12-31,NOR,AN,410GENERAL,255627,False,2.60
319094,549063,FRESB 2022-SB102,507790200,14-1,0.986,2024-06-30,70.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,69,False,261.29
80613,269338,FREMF 2022-K137,10232682,6-1,0.9075,2024-12-31,292.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,264,False,303.05
129625,181075,MSBAM 2015-C27,1544803,4-102,0.8028,2024-12-31,105.0,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,84,False,4652.69
209967,402830,JPMBB 2015-C32,203281002,5-67,0.9149,2024-12-31,166.0,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,151,False,171.66
189384,325127,CGCMT 2019-GC43,322660009,9-27,1,2022-09-30,88061,sf,2022-01-01,2022-12-31,NOR,AN,320PROPINS,88061,False,0.02
129625,13222,MSBAM 2015-C27,1544803,4-47,0.8098,2024-12-31,182.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,147,False,168.38
8789,131204,CGCMT 2018-B2,30314128,1-A-1-10,0.97,2022-09-30,661,units,2021-10-01,2022-09-30,NOR,AN,010GROSRNT,641,False,2377.60
74187,79895,BMARK 2019-B9,321371024,24-1,0.7377,2022-12-31,100175.0,sf,2022-01-01,2022-12-31,NOR,AN,410GENERAL,73899,False,0.83
318621,548306,CGCMT 2023-PRM3,11158352,A-1-15,0.9723,2024-09-30,506.0,units,2024-01-01,2024-09-30,NOR,YTD,320PROPINS,491,False,27.04
195010,150033,COMM 2015-CR26,656100444,10-7,1,2022-06-30,2,units,2024-01-01,2024-09-30,NOR,YTD,400PROFESS,2,False,2380.00
36694,132077,BXMT 2020-FL3,30318813,9-1,0.62,2024-06-30,1059867,sf,2023-10-01,2024-09-30,NOR,TR,010GROSRNT,657117,False,0.00
209967,149614,JPMBB 2015-C32,203281002,5-83,0.9795,2024-12-31,168,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,164,False,36.25
159909,321161,ACREC 2021-FL1,330179514,21,0.89,2024-12-31,89,units,2024-01-01,2024-12-31,NOR,AN,010GROSRNT,79,False,26386.23
148674,330792,CGCMT 2018-B2,30299262,5-A-3-23,0.94,2023-12-31,493,units,2023-01-01,2023-12-31,NOR,AN,510CAPEX,463,False,21.57
209967,336948,JPMBB 2015-C32,203281002,5-22,0.9743,2024-12-31,419.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,408,False,93.36
132112,45210,UBSCM 2019-C18,323000013,13-1,0.4093,2024-12-31,108.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,44,False,2772.84
209967,408470,JPMBB 2015-C32,203281002,5-23,0.9122,2024-12-31,314,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,286,False,771.84
57131,199102,FREMF 2022-KJ43,508193214,26-1,0.93,2024-12-31,272.0,units,2024-01-01,2024-12-31,NOR,AN,400PROFESS,252,False,44.00
166509,177589,FREMF 2016-K56,10107748,36-1,0.8869,2024-12-23,168.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,148,False,1679.91
